timestamp,Xsensor
0,-14.4834
5000,-14.345099999999999
10000,-13.7918
15000,-11.988
20000,-11.8524
25000,-10.7446
30000,-8.79404
35000,-7.26492
40000,-5.18702
45000,-2.9618
50000,-1.9930600000000003
55000,0.650646
60000,3.0133099999999997
65000,5.37884
70000,6.77584
75000,8.580829999999999
80000,11.9268
85000,13.1851
90000,15.828199999999999
95000,17.0881
100000,18.9052
105000,19.7508
110000,20.0319
115000,20.3203
120000,20.6094
125000,20.348
130000,20.631
135000,19.8092
140000,18.4306
145000,16.909200000000002
150000,15.3926
155000,13.4593
160000,12.4991
165000,10.1433
170000,7.649290000000001
175000,5.70842
180000,2.80771
185000,0.168189
190000,-1.63079
195000,-4.54175
200000,-6.62204
205000,-8.29424
210000,-10.2303
215000,-11.4771
220000,-12.452
225000,-13.4239
