timestamp,Xsensor
0,0.0
5000,0.0
10000,0.0
15000,0.0
20000,0.0
25000,0.0
30000,0.0
35000,0.0
40000,0.0
45000,0.0
50000,0.0
55000,0.0
60000,0.0
65000,0.0
70000,0.0
75000,0.0
80000,0.0
85000,17996.8
90000,72045.6
95000,79780.4
100000,74623.40000000001
105000,74623.40000000001
110000,84939.6
115000,95264.8
120000,115947.0
125000,134085.0
130000,154868.0
135000,191408.0
140000,228209.0
145000,262664.0
150000,316319.0
155000,365424.0
160000,426738.0
165000,466648.0
170000,519182.99999999994
175000,567237.0
180000,616812.0
185000,658407.0
190000,691335.0
195000,718336.0
200000,725186.0
205000,265327.0
210000,714927.0
215000,681365.0
220000,635851.0
225000,582553.0
230000,516224.0
235000,440905.0
240000,365424.0
245000,275999.0
250000,188790.0
255000,110772.0
260000,35999.4
265000,0.0
270000,0.0
275000,0.0
280000,0.0
285000,0.0
290000,0.0
295000,0.0
300000,0.0
305000,0.0
310000,0.0
315000,0.0
