timestamp,Xsensor
0,-24.8078
1000,-25.5074
2000,-26.0658
3000,-25.654
4000,-25.6514
5000,-25.7952
6000,-25.6668
7000,-25.1102
8000,-25.2528
9000,-24.698600000000003
10000,-24.695999999999998
11000,-24.2871
12000,-23.5918
13000,-23.0442
14000,-23.0503
15000,-22.9057
16000,-22.7763
17000,-21.2492
18000,-21.256
19000,-20.6998
20000,-20.567
21000,-20.1538
22000,-19.4602
23000,-18.2136
24000,-17.801499999999997
25000,-17.5286
26000,-17.113400000000002
27000,-15.722900000000001
28000,-14.892999999999999
29000,-14.339500000000001
30000,-13.3765
31000,-13.2348
32000,-12.5451
33000,-11.438699999999999
34000,-11.157499999999999
35000,-10.0561
36000,-8.943480000000001
37000,-8.66886
38000,-8.11229
39000,-7.28074
40000,-6.03362
41000,-5.06614
42000,-5.07089
43000,-3.81415
44000,-2.69809
45000,-2.0143299999999997
46000,-1.04733
47000,0.065651
48000,0.6155729999999999
49000,1.30984
50000,1.8670799999999999
51000,2.55482
52000,3.9459099999999996
53000,4.3588700000000005
54000,5.05225
55000,5.607189999999999
56000,6.5766
57000,6.99217
58000,9.0732
59000,8.380600000000001
60000,9.072560000000001
61000,9.348650000000001
62000,10.7369
63000,11.0126
64000,11.8384
65000,12.118599999999999
66000,13.233
67000,13.648100000000001
68000,13.924
69000,15.029300000000001
70000,15.0318
71000,15.4442
72000,16.9801
73000,17.110599999999998
74000,17.3891
75000,18.6484
76000,19.3358
77000,18.7861
78000,19.4713
79000,19.473499999999998
80000,19.6112
81000,20.168699999999998
82000,20.447400000000002
83000,20.5896
84000,21.142599999999998
85000,21.2815
86000,21.4159
87000,21.5565
88000,21.2812
89000,22.2497
90000,22.110999999999997
91000,21.4191
92000,21.970499999999998
93000,22.4
94000,22.5307
95000,21.4241
96000,21.560200000000002
97000,21.282
98000,21.6953
99000,21.2852
100000,21.842299999999998
101000,20.8705
102000,20.7299
103000,20.1724
104000,20.0326
105000,20.1829
106000,19.6171
107000,19.4864
108000,18.3697
109000,19.0661
110000,17.811700000000002
111000,17.4021
112000,16.4315
113000,16.4315
114000,15.600800000000001
115000,14.9041
116000,14.0709
117000,13.6559
118000,13.656699999999999
119000,12.8232
120000,11.8477
121000,11.152600000000001
122000,11.1546
123000,10.596300000000001
124000,9.488380000000001
125000,7.960839999999999
126000,7.12803
127000,6.1563099999999995
128000,6.02002
129000,5.04919
130000,3.93888
131000,3.93841
132000,2.8265399999999996
133000,1.8539299999999999
134000,1.2994100000000002
135000,0.324869
136000,-0.5052760000000001
137000,-1.47971
138000,-2.3132
139000,-3.8334200000000003
140000,-3.8416300000000003
141000,-4.94708
142000,-5.7821299999999995
143000,-6.74914
144000,-6.19958
145000,-7.730319999999999
146000,-8.97629
147000,-9.11237
148000,-9.806000000000001
149000,-11.050799999999999
150000,-12.1699
151000,-12.4421
152000,-12.5807
153000,-13.8335
154000,-13.9676
155000,-13.8322
156000,-15.077599999999999
157000,-15.4965
158000,-16.0512
159000,-16.8834
160000,-16.883300000000002
161000,-17.4332
162000,-18.8277
163000,-18.9681
164000,-19.3794
165000,-19.515900000000002
166000,-20.9038
167000,-20.9036
168000,-20.9035
169000,-21.325300000000002
170000,-21.6011
171000,-22.848
172000,-22.9859
173000,-22.709
174000,-22.571399999999997
175000,-23.682000000000002
176000,-23.8257
177000,-23.825
178000,-23.9588
179000,-24.3781
180000,-24.3744
181000,-25.2134
182000,-24.656
183000,-25.2061
184000,-24.5134
