timestamp,Xsensor
0,-46.090900000000005
5000,-45.9903
10000,-45.6088
15000,-45.0979
20000,-42.215500000000006
25000,-40.7311
30000,-37.3002
35000,-33.8731
40000,-30.573800000000002
45000,-27.834699999999998
50000,-24.811500000000002
55000,-21.781200000000002
60000,-19.722099999999998
65000,-17.107699999999998
70000,-16.848
75000,-16.4456
80000,-16.5828
85000,-17.1456
90000,-18.9453
95000,-21.4328
100000,-23.917199999999998
105000,-27.0897
110000,-30.6732
115000,-33.8349
120000,-36.7096
125000,-39.1661
130000,-42.451
135000,-44.4921
140000,-45.405199999999994
