timestamp,Xsensor
0,-40.9226
1000,-40.9226
2000,-41.053700000000006
3000,-41.0567
4000,-40.7774
5000,-40.3596
6000,-40.9196
7000,-40.9196
8000,-39.388999999999996
9000,-39.1085
10000,-38.000400000000006
11000,-38.000400000000006
12000,-37.4406
13000,-36.879799999999996
14000,-35.074000000000005
15000,-35.074000000000005
16000,-35.208800000000004
17000,-34.3739
18000,-33.5411
19000,-32.292500000000004
20000,-30.4815
21000,-30.4815
22000,-29.5069
23000,-27.6985
24000,-27.145599999999998
25000,-25.1976
26000,-24.221899999999998
27000,-24.221899999999998
28000,-21.8599
29000,-19.348499999999998
30000,-17.9614
31000,-17.9614
32000,-16.4251
33000,-17.6873
34000,-16.988200000000003
35000,-14.488700000000001
36000,-14.488700000000001
37000,-11.7004
38000,-9.88958
39000,-8.9243
40000,-7.109
41000,-7.109
42000,-4.4670700000000005
43000,-3.21906
44000,-1.6852800000000001
45000,-0.0120301
46000,-0.0120301
47000,2.35282
48000,3.74816
49000,5.13607
50000,7.49846
51000,7.49846
52000,9.452820000000001
53000,11.4019
54000,12.1048
55000,13.779300000000001
56000,14.333599999999999
57000,14.333599999999999
58000,17.8113
59000,17.9569
60000,19.8985
61000,19.8985
62000,22.1369
63000,23.6601
64000,24.369400000000002
65000,24.369400000000002
66000,25.3523
67000,27.576099999999997
68000,28.8248
69000,29.810100000000002
70000,29.815099999999997
71000,29.815099999999997
72000,32.7395
73000,33.3018
74000,34.1356
75000,35.3898
76000,35.3898
77000,36.7866
78000,37.3503
79000,36.801500000000004
80000,36.801500000000004
81000,37.7827
82000,39.0396
83000,40.1556
84000,39.606500000000004
85000,40.4441
86000,40.4441
87000,39.487899999999996
88000,41.7137
89000,41.4385
90000,41.0259
91000,41.0259
92000,40.905699999999996
93000,40.6266
94000,39.939099999999996
95000,39.8063
96000,39.8063
97000,39.6803
98000,39.68470000000001
99000,38.8619
100000,39.0041
101000,39.0041
102000,38.0472
103000,37.0776
104000,36.668699999999994
105000,35.428200000000004
106000,35.568599999999996
107000,35.568599999999996
108000,34.332300000000004
109000,33.080400000000004
110000,32.2564
111000,32.2564
112000,31.566300000000002
113000,30.4601
114000,29.6307
115000,28.247600000000002
116000,27.418599999999998
117000,27.418599999999998
118000,26.1753
119000,24.093200000000003
120000,23.122899999999998
121000,23.122899999999998
122000,21.1953
123000,20.3647
124000,18.9737
125000,17.7255
126000,17.7255
127000,14.9506
128000,13.8448
129000,13.2873
130000,11.484100000000002
131000,10.2415
132000,8.71503
133000,7.74112
134000,6.0799
135000,5.386
136000,3.44409
137000,3.30816
138000,1.6369
139000,0.527007
140000,-0.722984
141000,-2.39331
142000,-3.08224
143000,-4.47256
144000,-5.44495
145000,-7.11579
146000,-8.91718
147000,-9.337079999999998
148000,-10.864799999999999
149000,-11.9769
150000,-13.0869
151000,-14.212299999999999
152000,-15.318299999999999
153000,-16.7147
154000,-17.41
155000,-18.5219
156000,-19.630799999999997
157000,-20.183999999999997
158000,-20.889400000000002
159000,-22.5623
160000,-22.8397
161000,-24.2309
162000,-24.6496
163000,-25.9003
164000,-25.9098
165000,-26.185599999999997
166000,-27.305600000000002
167000,-27.5863
168000,-28.002599999999997
169000,-28.707
170000,-29.1219
171000,-29.546100000000003
172000,-29.825300000000002
173000,-30.380699999999997
174000,-30.247999999999998
175000,-30.2484
176000,-30.5351
177000,-30.3994
