timestamp,Xsensor
0,-18.2881
1000,-19.253
2000,-18.5418
3000,-19.0939
4000,-19.328
5000,-18.5128
6000,-19.078
7000,-18.4958
8000,-19.5927
9000,-18.5
10000,-18.6266
11000,-18.7328
12000,-18.3335
13000,-19.017699999999998
14000,-19.021900000000002
15000,-19.023799999999998
16000,-18.8678
17000,-18.4819
18000,-18.766099999999998
19000,-18.7329
20000,-18.7587
21000,-18.095299999999998
22000,-18.6597
23000,-18.897199999999998
24000,-18.2288
25000,-18.4979
26000,-18.5322
27000,-18.5233
28000,-18.556
29000,-18.0135
30000,-18.1774
31000,-18.311
32000,-17.3715
33000,-17.939
34000,-17.679100000000002
35000,-17.6868
36000,-17.130799999999997
37000,-16.9071
38000,-16.656399999999998
39000,-16.7853
40000,-16.9528
41000,-16.7226
42000,-16.453
43000,-16.7557
44000,-15.817000000000002
45000,-16.1038
46000,-16.6879
47000,-15.8782
48000,-16.206300000000002
49000,-14.9903
50000,-15.2956
51000,-15.717600000000001
52000,-14.665
53000,-14.9853
54000,-14.9899
55000,-14.5945
56000,-14.0832
57000,-14.398900000000001
58000,-13.4609
59000,-13.5757
60000,-12.967400000000001
61000,-13.1307
62000,-13.0414
63000,-12.645900000000001
64000,-12.2813
65000,-12.5809
66000,-11.7766
67000,-11.983
68000,-11.1482
69000,-11.1887
70000,-11.3501
71000,-11.1153
72000,-10.4406
73000,-10.3575
74000,-10.6729
75000,-10.5489
76000,-10.2909
77000,-9.90828
78000,-9.91133
79000,-9.67572
80000,-9.30768
81000,-9.47213
82000,-9.23767
83000,-8.27857
84000,-8.28358
85000,-7.648299999999999
86000,-7.8100499999999995
87000,-7.40004
88000,-7.2961100000000005
89000,-6.7825
90000,-7.20376
91000,-7.36247
92000,-6.57662
93000,-5.75035
94000,-6.0326200000000005
95000,-5.36465
96000,-5.52639
97000,-5.38469
98000,-5.27657
99000,-4.86187
100000,-4.47691
101000,-3.80041
102000,-3.9667599999999994
103000,-3.72005
104000,-3.5721800000000004
105000,-3.71856
106000,-3.17801
107000,-2.90658
108000,-2.61783
109000,-2.37564
110000,-1.9548599999999998
111000,-1.4112
112000,-1.40659
113000,-1.2657
114000,-1.68893
115000,-0.9843320000000001
116000,-0.462262
117000,0.09487860000000001
118000,0.499548
119000,0.25695999999999997
120000,0.700898
121000,0.546053
122000,0.847132
123000,1.6953999999999998
124000,2.11659
125000,1.68876
126000,1.9809700000000001
127000,2.8292400000000004
128000,2.2920700000000003
129000,3.12876
130000,3.00012
131000,3.44176
132000,3.70743
133000,3.6018700000000003
134000,4.21223
135000,3.7917099999999997
136000,4.784000000000001
137000,4.52597
138000,5.09699
139000,5.55406
140000,5.70111
141000,5.70111
142000,5.88398
143000,6.58784
144000,6.77538
145000,6.81119
146000,7.10036
147000,7.817690000000001
148000,7.438809999999999
149000,7.58552
150000,7.92709
151000,8.47496
152000,8.52161
153000,8.67563
154000,9.00488
155000,9.55627
156000,10.2913
157000,10.0403
158000,10.2066
159000,9.98836
160000,10.5436
161000,10.871699999999999
162000,11.0392
163000,11.613299999999999
164000,11.5225
165000,12.4108
166000,12.3154
167000,12.3081
168000,12.901800000000001
169000,12.9508
170000,13.532200000000001
171000,14.1037
172000,14.282
173000,14.3009
174000,15.1808
175000,14.7834
176000,15.2282
177000,15.540500000000002
178000,15.554400000000001
179000,15.591000000000001
180000,16.5798
181000,16.328400000000002
182000,16.215600000000002
183000,16.9292
184000,17.5226
185000,17.55
186000,18.2519
187000,17.7272
188000,18.1685
189000,18.4712
190000,18.5163
191000,18.630999999999997
192000,19.3534
193000,19.3727
194000,18.8453
195000,18.9824
196000,19.1634
197000,19.7279
198000,19.7044
199000,20.1415
200000,20.5967
201000,20.1847
202000,20.7666
203000,21.0292
204000,20.7632
205000,21.1749
206000,21.0548
207000,21.185000000000002
208000,21.0464
209000,21.3179
210000,21.6117
211000,21.7477
212000,21.745800000000003
213000,21.8956
214000,21.4555
215000,21.7528
216000,22.2861
217000,22.2916
218000,22.2712
219000,21.9986
220000,21.8369
221000,22.9201
222000,22.3714
223000,22.6356
224000,22.6187
225000,22.889
226000,22.557100000000002
227000,22.9602
228000,23.6611
229000,22.3785
230000,22.232999999999997
231000,22.6157
232000,22.6111
233000,22.4452
234000,22.5672
235000,22.9573
236000,23.0509
237000,23.0428
238000,22.5946
239000,22.4152
240000,22.670099999999998
241000,22.6377
242000,21.636599999999998
243000,22.7263
244000,21.990499999999997
245000,22.5137
246000,22.2138
247000,21.888
248000,22.1456
249000,22.1021
250000,21.9172
251000,22.0335
252000,21.743199999999998
253000,21.6846
254000,21.5317
255000,22.033
256000,21.4189
257000,21.6891
258000,21.3622
259000,21.1981
260000,20.865000000000002
261000,21.2543
262000,21.3486
263000,21.461
264000,21.0101
265000,20.9561
266000,20.6492
267000,21.183999999999997
