timestamp,Xsensor
0,13436.0
1000,5374.280000000001
2000,5374.280000000001
3000,13436.0
4000,10748.7
5000,8061.469999999999
6000,8061.469999999999
7000,13436.0
8000,8061.469999999999
9000,10748.7
10000,13436.0
11000,13436.0
12000,16123.499999999998
13000,10748.7
14000,16123.499999999998
15000,10748.7
16000,18811.0
17000,16123.499999999998
18000,10748.7
19000,16123.499999999998
20000,13436.0
21000,18811.0
22000,18811.0
23000,18811.0
24000,24186.5
25000,16123.499999999998
26000,21498.7
27000,26874.5
28000,18811.0
29000,24186.5
30000,26874.5
31000,26874.5
32000,21498.7
33000,21498.7
34000,24186.5
35000,26874.5
36000,29562.7
37000,21498.7
38000,26874.5
39000,24186.5
40000,29562.7
41000,32251.1
42000,32251.1
43000,29562.7
44000,37628.700000000004
45000,32251.1
46000,32251.1
47000,34939.8
48000,40317.8
49000,40317.8
50000,34939.8
51000,34939.8
52000,43007.299999999996
53000,43007.299999999996
54000,43007.299999999996
55000,45697.1
56000,45697.1
57000,43007.299999999996
58000,48387.2
59000,48387.2
60000,48387.2
61000,48387.2
62000,51077.6
63000,51077.6
64000,51077.6
65000,67228.8
66000,123925.0
67000,123925.0
68000,123925.0
69000,126633.0
70000,134764.0
71000,167382.0
72000,183757.0
73000,148335.0
74000,151053.0
75000,156491.0
76000,178294.0
77000,178294.0
78000,191963.0
79000,255356.00000000003
80000,247033.0
81000,331162.0
82000,283233.0
83000,305697.0
84000,302881.0
85000,342551.0
86000,377004.0
87000,371230.0
88000,400234.0
89000,406076.0
90000,409003.0
91000,426644.0
92000,426644.0
93000,459362.0
94000,474408.0
95000,492618.0
96000,504858.0
97000,523374.0
98000,535829.0
99000,551529.0
100000,545231.0
101000,632506.0
102000,596330.0
103000,615948.0
104000,625859.0
105000,639186.0
106000,649268.0
107000,669669.0
108000,683454.0
109000,715055.0
110000,707959.0
111000,718620.0
112000,740245.0
113000,747549.0
114000,762307.0
115000,773513.0
116000,777276.0
117000,788649.0
118000,796304.0
119000,807899.0
120000,819638.0
121000,827546.0
122000,835523.0
123000,843570.0
124000,851691.0
125000,859889.0
126000,872333.0
127000,872333.0
128000,876522.0
129000,880733.0
130000,889219.0
131000,897795.0
132000,893495.0
133000,897795.0
134000,906464.0
135000,906464.0
136000,915230.0
137000,915230.0
138000,919650.0
139000,919650.0
140000,910834.0
141000,919650.0
142000,910834.0
143000,910834.0
144000,906464.0
145000,902117.0
146000,902117.0
147000,897795.0
148000,893495.0
149000,884965.0
150000,889219.0
151000,884965.0
152000,876522.0
153000,876522.0
154000,864017.0
155000,855780.0
156000,847622.0
157000,843570.0
158000,843570.0
159000,835523.0
160000,823583.0
161000,815709.0
162000,807899.0
163000,796304.0
164000,784844.0
165000,777276.0
166000,769764.0
167000,758598.0
168000,751219.0
169000,743891.0
170000,732990.0
171000,722195.0
172000,707959.0
173000,690405.0
174000,683454.0
175000,676542.0
176000,659428.0
177000,645899.0
178000,632506.0
179000,622548.0
180000,609379.0
181000,599581.0
182000,586619.0
183000,570571.0
184000,561021.0
185000,545231.0
186000,542091.0
187000,529590.0
188000,514092.0
189000,504858.0
190000,492618.0
191000,480459.0
192000,462362.0
193000,450388.0
194000,435517.0
195000,417806.0
196000,403153.0
197000,388591.0
198000,374115.0
199000,353986.0
200000,353986.0
201000,331162.0
202000,308516.0
203000,297255.0
204000,280435.0
205000,260915.0
206000,255356.00000000003
207000,235964.0
208000,219414.0
209000,200182.0
210000,186491.0
211000,170108.0
212000,161934.0
213000,161934.0
214000,129342.00000000001
215000,115805.0
216000,83397.6
217000,91489.9
218000,83397.6
219000,72616.20000000001
220000,75310.7
221000,64535.8
222000,69922.3
223000,72616.20000000001
224000,61843.299999999996
225000,59151.299999999996
226000,56459.700000000004
227000,51077.6
228000,0.0
229000,0.0
230000,0.0
231000,0.0
232000,0.0
233000,0.0
234000,0.0
235000,0.0
236000,0.0
237000,0.0
238000,0.0
239000,0.0
240000,0.0
241000,0.0
242000,0.0
243000,2687.1299999999997
244000,0.0
245000,0.0
246000,0.0
247000,0.0
248000,0.0
249000,0.0
250000,0.0
251000,0.0
252000,5374.280000000001
253000,0.0
254000,0.0
255000,0.0
256000,0.0
257000,0.0
258000,0.0
259000,0.0
260000,0.0
261000,0.0
262000,0.0
263000,0.0
264000,0.0
265000,0.0
266000,0.0
267000,0.0
268000,0.0
269000,0.0
270000,0.0
271000,0.0
272000,0.0
273000,0.0
274000,0.0
275000,0.0
276000,0.0
277000,0.0
278000,0.0
279000,0.0
280000,0.0
281000,0.0
282000,0.0
283000,0.0
284000,0.0
285000,0.0
286000,0.0
287000,0.0
288000,0.0
289000,0.0
290000,0.0
291000,0.0
292000,0.0
293000,0.0
294000,0.0
295000,0.0
296000,0.0
