timestamp,Xsensor
0,-21.4271
1000,-21.1595
2000,-22.2628
3000,-21.429100000000002
4000,-20.732499999999998
5000,-21.151
6000,-21.5699
7000,-20.869600000000002
8000,-21.422800000000002
9000,-20.8709
10000,-20.177
11000,-20.0347
12000,-21.1462
13000,-20.5905
14000,-20.5834
15000,-20.1719
16000,-19.7496
17000,-19.6125
18000,-18.6388
19000,-18.918100000000003
20000,-19.055
21000,-18.6407
22000,-18.777
23000,-18.7764
24000,-17.524
25000,-17.8065
26000,-17.5202
27000,-17.9387
28000,-16.5538
29000,-16.9665
30000,-16.554299999999998
31000,-16.4164
32000,-16.4137
33000,-16.554100000000002
34000,-15.0207
35000,-15.1587
36000,-14.1925
37000,-14.043899999999999
38000,-14.4677
39000,-12.932500000000001
40000,-14.0402
41000,-12.651
42000,-10.8476
43000,-10.9838
44000,-10.2904
45000,-9.59795
46000,-9.45977
47000,-8.34638
48000,-7.649179999999999
49000,-7.78395
50000,-6.9530199999999995
51000,-6.39264
52000,-5.009589999999999
53000,-5.00949
54000,-3.61478
55000,-3.75227
56000,-3.19942
57000,-2.3619499999999998
58000,-1.5276800000000001
59000,-1.52449
60000,-0.551104
61000,-0.134803
62000,0.27846000000000004
63000,1.25886
64000,2.79074
65000,2.23659
66000,4.17965
67000,3.62371
68000,4.59929
69000,5.70819
70000,6.26669
71000,7.09814
72000,7.38023
73000,8.48939
74000,9.463149999999999
75000,9.4666
76000,9.88765
77000,10.9986
78000,11.8338
79000,12.530299999999999
80000,13.5036
81000,13.7827
82000,14.4763
83000,14.7614
84000,15.5913
85000,16.433799999999998
86000,16.8476
87000,16.9893
88000,16.9861
89000,18.238899999999997
90000,18.8031
91000,19.361
92000,19.497500000000002
93000,20.336
94000,20.8936
95000,21.7263
96000,21.4516
97000,21.4527
98000,22.1452
99000,23.4092
100000,22.578400000000002
101000,22.990199999999998
102000,23.268099999999997
103000,23.8276
104000,24.6659
105000,24.1064
106000,24.389899999999997
107000,24.950899999999997
108000,25.2207
109000,24.9556
110000,25.09
111000,25.5104
112000,25.240199999999998
113000,25.5132
114000,25.379099999999998
115000,26.079900000000002
116000,25.658
117000,25.5216
118000,25.5377
119000,25.6668
120000,24.837500000000002
121000,25.6757
122000,25.258399999999998
123000,25.5384
124000,24.5739
125000,24.853
126000,24.581699999999998
127000,24.7163
128000,23.7457
129000,23.6138
130000,23.894099999999998
131000,22.7853
132000,22.5097
133000,22.7894
134000,22.645300000000002
135000,21.9621
136000,21.8219
137000,20.7095
138000,20.160600000000002
139000,20.1645
140000,20.3004
141000,19.609399999999997
142000,18.0834
143000,18.2226
144000,17.261
145000,16.8411
146000,16.5654
147000,16.0141
148000,16.0077
149000,14.762
150000,13.6574
151000,13.5155
152000,11.844999999999999
153000,11.717
154000,11.2976
155000,10.878499999999999
156000,10.1914
157000,8.52224
158000,7.97158
159000,8.10416
160000,6.57614
161000,5.8840699999999995
162000,5.47289
163000,4.08933
164000,3.39187
165000,2.4212
166000,2.28104
167000,0.755474
168000,-0.21676399999999998
169000,-0.493213
170000,-2.16113
171000,-2.57869
172000,-3.2710199999999996
173000,-3.9666999999999994
174000,-4.80343
175000,-5.0752299999999995
176000,-6.05515
177000,-7.72203
178000,-8.27566
179000,-8.83327
180000,-9.25046
181000,-10.362300000000001
182000,-11.331100000000001
183000,-12.3074
184000,-13.557500000000001
185000,-13.4214
186000,-14.393099999999999
187000,-14.8134
188000,-15.509799999999998
189000,-16.8951
190000,-17.8736
191000,-17.7275
192000,-18.4284
193000,-19.400499999999997
194000,-19.8157
195000,-20.2329
196000,-20.7885
197000,-21.2122
198000,-21.7681
199000,-22.319300000000002
200000,-23.0171
201000,-22.7444
202000,-23.721700000000002
203000,-24.9646
204000,-24.8255
205000,-25.394299999999998
206000,-25.391000000000002
207000,-25.6734
208000,-27.3373
209000,-26.3731
210000,-27.3379
211000,-27.2091
212000,-27.3539
213000,-27.4903
214000,-27.9093
215000,-28.889
216000,-27.9121
217000,-28.4709
218000,-28.477
219000,-28.3408
