timestamp,Xsensor
0,-29.8883
5000,-30.446900000000003
10000,-30.0374
15000,-29.0658
20000,-28.089299999999998
25000,-25.3175
30000,-23.9256
35000,-20.738500000000002
40000,-19.067
45000,-15.7373
50000,-12.2727
55000,-8.24455
60000,-5.88842
65000,-2.5546800000000003
70000,0.916774
75000,3.8318100000000004
80000,7.71987
85000,11.4697
90000,14.110299999999999
95000,17.300500000000003
100000,19.9359
105000,22.163
110000,23.2683
115000,26.748099999999997
120000,26.741799999999998
125000,28.6914
130000,29.1127
135000,29.390099999999997
140000,29.3926
145000,29.2505
150000,29.255
155000,27.3125
160000,26.901
165000,25.5064
170000,23.7075
175000,22.4589
180000,19.1296
185000,16.487
190000,14.126
195000,9.81878
200000,8.4258
205000,5.0876
210000,2.8697600000000003
215000,-1.16976
220000,-2.97218
225000,-6.312250000000001
230000,-9.798440000000001
235000,-12.158
240000,-14.394599999999999
245000,-17.3132
250000,-19.267
255000,-21.2198
260000,-22.4745
265000,-23.5975
270000,-24.0211
275000,-24.8639
