timestamp,Xsensor
0,0.0
5000,0.0
10000,0.0
15000,0.0
20000,0.0
25000,0.0
30000,0.0
35000,0.0
40000,0.0
45000,0.0
50000,0.0
55000,23139.6
60000,103015.0
65000,154868.0
70000,212402.0
75000,265327.0
80000,327159.0
85000,373695.0
90000,407057.0
95000,446598.0
100000,458031.0
105000,463772.0
110000,466648.0
115000,463772.0
120000,455167.0
125000,438064.0
130000,418282.0
135000,398673.0
140000,379224.0
145000,354437.0
150000,335315.0
155000,308215.0
160000,297441.0
165000,281347.0
170000,281347.0
175000,278672.0
180000,273328.0
185000,278672.0
190000,284024.0
195000,286703.0
200000,297441.0
205000,302824.0
210000,207145.0
215000,305518.0
220000,310914.0
225000,300131.0
230000,286703.0
235000,262664.0
240000,241426.0
245000,209772.0
250000,173109.0
255000,128898.00000000001
260000,82359.7
265000,35999.4
270000,0.0
275000,0.0
280000,0.0
285000,0.0
290000,0.0
295000,0.0
300000,0.0
305000,0.0
310000,0.0
315000,0.0
320000,0.0
325000,0.0
330000,0.0
